30,92.5,171,5,4,5,0,0.99419,0.71429,0.5,0.55556,0,171,5,4,5,3,0,0,0,0,0,0.9661,0.71429,0.57143,0.83333,0
31,91,171,4,3,4,0,0.99419,0.57143,0.375,0.44444,0,171,4,3,4,1,0,0,0,0,0,0.9661,0.57143,0.42857,0.5,0
32,92.5,171,5,3,6,0,0.99419,0.71429,0.375,0.66667,0,171,5,3,6,4,0,0,0,0,0,0.96067,0.71429,0.75,0.85714,0
33,91,169,4,4,5,0,0.98256,0.57143,0.5,0.55556,0,169,4,4,5,1,0,0,0,0,0,0.97126,0.66667,0.4,0.55556,0
34,93.5,170,5,6,6,0,0.98837,0.71429,0.75,0.66667,0,170,5,6,6,0,0,0,0,0,0,0.95506,1,0.66667,0.75,NaN
35,93,171,5,2,8,0,0.99419,0.71429,0.25,0.88889,0,171,5,2,8,0,0,0,0,0,0,0.9661,0.55556,0.5,0.8,NaN
36,93,170,6,4,6,0,0.98837,0.85714,0.5,0.66667,0,170,6,4,6,0,0,0,0,0,0,0.96591,0.85714,0.5,0.66667,NaN
37,93,170,5,5,6,0,0.98837,0.71429,0.625,0.66667,0,170,5,5,6,0,0,0,0,0,0,0.95506,0.83333,0.625,0.75,NaN
38,93.5,171,5,5,5,1,0.99419,0.71429,0.625,0.55556,0.25,171,5,5,5,2,0,0,0,0,0,0.9661,0.83333,0.625,0.83333,0.33333
39,92,171,5,3,5,0,0.99419,0.71429,0.375,0.55556,0,171,5,3,5,0,0,0,0,0,0,0.96067,0.71429,0.42857,0.625,NaN
40,93.5,171,5,4,7,0,0.99419,0.71429,0.5,0.77778,0,171,5,4,7,0,0,0,0,0,0,0.97159,0.71429,0.5,0.77778,NaN
41,92,171,6,2,5,0,0.99419,0.85714,0.25,0.55556,0,171,6,2,5,0,0,0,0,0,0,0.93443,0.66667,1,0.83333,NaN
42,91,171,5,2,4,0,0.99419,0.71429,0.25,0.44444,0,171,5,2,4,1,0,0,0,0,0,0.95,0.625,0.5,0.57143,0
43,91,170,4,4,4,0,0.98837,0.57143,0.5,0.44444,0,170,4,4,4,3,0,0,0,0,0,0.96591,0.8,0.44444,0.57143,0
44,93,170,5,5,6,0,0.98837,0.71429,0.625,0.66667,0,170,5,5,6,1,0,0,0,0,0,0.96045,1,0.625,0.66667,0
45,90.5,170,5,3,3,0,0.98837,0.71429,0.375,0.33333,0,170,5,3,3,1,0,0,0,0,0,0.94972,0.625,0.5,0.5,0
46,93,170,4,5,6,1,0.98837,0.57143,0.625,0.66667,0.25,170,4,5,6,3,0,0,0,0,0,0.97701,1,0.55556,0.66667,0.25
47,91,169,4,3,5,1,0.98256,0.57143,0.375,0.55556,0.25,169,4,3,5,1,0,0,0,0,0,0.9548,0.66667,0.42857,0.625,0.5
48,93,170,6,4,6,0,0.98837,0.85714,0.5,0.66667,0,170,6,4,6,0,0,0,0,0,0,0.96045,0.85714,0.57143,0.66667,NaN
49,92.5,171,5,3,6,0,0.99419,0.71429,0.375,0.66667,0,171,5,3,6,1,0,0,0,0,0,0.9661,0.625,0.5,0.75,0
50,93.5,171,6,5,5,0,0.99419,0.85714,0.625,0.55556,0,171,6,5,5,1,0,0,0,0,0,0.97159,0.85714,0.625,0.625,0
